id,date,time,timezone,user_id,username,tweet,replies,retweets,likes,location,hashtags,link,retweet,user_rt,mentions
1021613103027572738,2018-07-24,00:28:39,EDT,709092970880892928,theogauntruth,@washingtonpost @DonCheadle @alexwagner Thank God somebody took the time out of their day of providing fake news to give us another article about Trump voters who would sacrifice their first born child to the Orange One.,0,0,1,,,https://twitter.com/theogauntruth/status/1021613103027572738,,None,"alexwagner,DonCheadle,washingtonpost"
1021612705755684866,2018-07-24,00:27:04,EDT,2830319556,terriazie,"@washingtonpost @alexwagner It's frightening how uneducated these people are. If they cared at all about the truth, they could do their own research so easily. But they are content to wallow in the racist stew of ignorance.",0,0,1,,,https://twitter.com/terriazie/status/1021612705755684866,,None,"alexwagner,washingtonpost"
1021609989272731648,2018-07-24,00:16:16,EDT,1192994042,OMoonWillowO,@washingtonpost @DonCheadle @alexwagner I live in Kansas and my daughter's teacher taught them the same thing and they believed her.  So I made them binge watch Roots. @Morticiaslay,1,0,2,,,https://twitter.com/OMoonWillowO/status/1021609989272731648,,None,"alexwagner,DonCheadle,washingtonpost,Morticiaslay"
1021607438372495360,2018-07-24,00:06:08,EDT,57146850,demetryius,@alexwagner There goes the TRUMP CARD,0,0,0,,,https://twitter.com/demetryius/status/1021607438372495360,,None,alexwagner
1021606154231734274,2018-07-24,00:01:02,EDT,326420260,Ellieca1673,"@washingtonpost @DonCheadle @alexwagner I'm sure some of these people are very spiritually sound, but others, it appears, are extremely shallow and ironically, spiritually very weak. I find some of these interviews very sad and pathetic.",0,0,0,,,https://twitter.com/Ellieca1673/status/1021606154231734274,,None,"alexwagner,DonCheadle,washingtonpost"
1021605758625112064,2018-07-23,23:59:28,EDT,470751900,RustyInman,"@washingtonpost @alexwagner What I want to know is how a pastor can preach a sermon on ""adultery"" without ever mentioning ""sex?""  The O.T. text, I can assure you, was not talking about a proscription on ""adultery 'of the spirit.'""  #PreachPropheticallyPlease #MinisterDancesAroundTheIssue",0,0,1,,"#PreachPropheticallyPlease,#MinisterDancesAroundTheIssue",https://twitter.com/RustyInman/status/1021605758625112064,,None,"alexwagner,washingtonpost"
1021605755861061633,2018-07-23,23:59:27,EDT,14218045,virgogirl,@washingtonpost @alexwagner These people truly horrify me.    They wouldn't know evil if they were looking in the mirror (obviously).,0,0,0,,,https://twitter.com/virgogirl/status/1021605755861061633,,None,"alexwagner,washingtonpost"
1021605610410926080,2018-07-23,23:58:52,EDT,2621352417,Castlesuzanne,@washingtonpost @WhitfordBradley @alexwagner This was hard to read.,0,0,0,,,https://twitter.com/Castlesuzanne/status/1021605610410926080,,None,"alexwagner,WhitfordBradley,washingtonpost"
1021605068875988992,2018-07-23,23:56:43,EDT,868666007262552064,LauraDoza44,@washingtonpost @alexwagner Sheila is also from that mentality that the slaves being brought over and chained on ships had visa's and were working to get a green card Sheila is the typical white trash deplorable,0,0,0,,,https://twitter.com/LauraDoza44/status/1021605068875988992,,None,"alexwagner,washingtonpost"
1021604438962782208,2018-07-23,23:54:13,EDT,757322418490933248,BlueBax1,"@washingtonpost @alexwagner Yeah, I can't wait for new that kitchen in heaven, the one with the high-end appliances.",0,0,0,,,https://twitter.com/BlueBax1/status/1021604438962782208,,None,"alexwagner,washingtonpost"
1021603879367135234,2018-07-23,23:51:59,EDT,824299273110114304,Givepieachance,"@washingtonpost @WhitfordBradley @alexwagner I wish I hadn’t read that. I am no more closer to understanding how dense these people are than I was before. My Great Gran was a faithful woman. If alive, the things about Trump she would hate would be legion. He’s unchristian. He’s a liar. And she couldn’t stand a cheat.",0,0,1,,,https://twitter.com/Givepieachance/status/1021603879367135234,,None,"alexwagner,WhitfordBradley,washingtonpost"
1021602219630764033,2018-07-23,23:45:24,EDT,17043909,shellmh,@washingtonpost @DonCheadle @alexwagner God damn these people. May they suffer the same care.,0,0,0,,,https://twitter.com/shellmh/status/1021602219630764033,,None,"alexwagner,DonCheadle,washingtonpost"
1021602021932195841,2018-07-23,23:44:37,EDT,771023852617039872,PelkaAnita,@washingtonpost @alexwagner Trump: God= oxymoron.,0,0,0,,,https://twitter.com/PelkaAnita/status/1021602021932195841,,None,"alexwagner,washingtonpost"
1021601791295848448,2018-07-23,23:43:42,EDT,1118249047,NotQuiteCloud9,"@washingtonpost @WhitfordBradley @alexwagner I guess when Team Trump decimates medical care for Sheila & her ilk, she'll grasp the type of ""medical care"" that was available. I think it's defined as ""none."" THIS is what happens when you let blowhards (ike all GOP since Reagan) disrespect education as ""elitist.""",0,0,0,,,https://twitter.com/NotQuiteCloud9/status/1021601791295848448,,None,"alexwagner,WhitfordBradley,washingtonpost"
1021601129409347585,2018-07-23,23:41:04,EDT,60181911,QueenTAG,@washingtonpost @DonCheadle @alexwagner Until Shelia is slapped w tRump impeachment I cannot deal w a topic that it’s ludicrous to try to make any form of human enslavment OK! Pull her head out her ass of the book of Evangelicals. Those were big slave owners posted nuts on why slavery wasn’t bad!,0,0,0,,,https://twitter.com/QueenTAG/status/1021601129409347585,,None,"alexwagner,DonCheadle,washingtonpost"
1021600664747556864,2018-07-23,23:39:13,EDT,2401056901,brigittepavich,@washingtonpost @WhitfordBradley @alexwagner Stop reporting on these people. They are crazy. You are raising the level of crazy in a violent hateful time. These people need to go back in their hole and keep their racist opinions to themselves.  I can't take all this brutal ugliness anymore. Especially in this filthy heat.,0,0,1,,,https://twitter.com/brigittepavich/status/1021600664747556864,,None,"alexwagner,WhitfordBradley,washingtonpost"
1021600068221071360,2018-07-23,23:36:51,EDT,29906517,terracooper,@washingtonpost @WhitfordBradley @alexwagner  pic.twitter.com/rTkZV9i0vL,0,0,2,,,https://twitter.com/terracooper/status/1021600068221071360,,None,"alexwagner,WhitfordBradley,washingtonpost"
1021599689194389505,2018-07-23,23:35:20,EDT,780573277215264768,PencilSketchy,@washingtonpost @DonCheadle @alexwagner NEOCONS: “Taxation is Slavery and must be abolished!!!”ALSO NEOCONS: “Actual slavery wasn’t that bad though.”,0,0,0,,,https://twitter.com/PencilSketchy/status/1021599689194389505,,None,"alexwagner,DonCheadle,washingtonpost"
1021599632055459840,2018-07-23,23:35:07,EDT,2213981,matunos,@washingtonpost @DonCheadle @alexwagner unless that ends with Sheila being sold off to work the farms…,0,0,0,,,https://twitter.com/matunos/status/1021599632055459840,,None,"alexwagner,DonCheadle,washingtonpost"
1021599180198801408,2018-07-23,23:33:19,EDT,2694415327,bballjones420,@washingtonpost @DonCheadle @alexwagner did someone tell them this is the year 2018 and their views were just as repugnantly ignorant in 1818SHAME,0,0,0,,,https://twitter.com/bballjones420/status/1021599180198801408,,None,"alexwagner,DonCheadle,washingtonpost"
1021598502797733888,2018-07-23,23:30:38,EDT,2402614476,hfrank6048,"@washingtonpost @DonCheadle @alexwagner They got raped, murdered and worked to death.  They had heir children sold out from under them....",0,0,1,,,https://twitter.com/hfrank6048/status/1021598502797733888,,None,"alexwagner,DonCheadle,washingtonpost"
1021598389765644289,2018-07-23,23:30:11,EDT,1317325334,ChristinaTrulio,@washingtonpost @DonCheadle @alexwagner I read this yesterday. Sent it to a bunch of people. I wish it were mandatory reading for everyone who doesn’t get how evangelicals can support this guy - I didn’t either.  It’s mind blowing. Ignore at your peril.,0,0,6,,,https://twitter.com/ChristinaTrulio/status/1021598389765644289,,None,"alexwagner,DonCheadle,washingtonpost"
1021598187159793666,2018-07-23,23:29:22,EDT,125068970,Rick_Geissal,@chrislhayes @alexwagner I have not the experience you two discussed about ethnic identity. Father's family was English-Irish-German. Mother's family was Welsh-Dutch. None of us ever felt like any of those - just Midwestern white people. I appreciated what you taught me about urban ethnicity.,0,0,0,,,https://twitter.com/Rick_Geissal/status/1021598187159793666,,None,"alexwagner,chrislhayes"
1021597741351411712,2018-07-23,23:27:36,EDT,335535157,redact_group,@washingtonpost @alexwagner The one who worships an invisible dictator in the sky is begging for a strongman. GOP = theocratic fascists (since Reagan).,0,0,0,,,https://twitter.com/redact_group/status/1021597741351411712,,None,"alexwagner,washingtonpost"
1021597677061066752,2018-07-23,23:27:21,EDT,125068970,Rick_Geissal,"@chrislhayes @alexwagner I've just finished listening to the podcast & was delighted. Former GF's grandfather came from Luxembourg, settled in Nebraska. The mother of our son was Thai-Chinese, so I never saw you, Alex, as seeming unusual. Our mailman once asked me about ""that foreign exchange student.""",0,0,0,,,https://twitter.com/Rick_Geissal/status/1021597677061066752,,None,"alexwagner,chrislhayes"
1021592940240613376,2018-07-23,23:08:31,EDT,360273761,ftdbev,@washingtonpost @alexwagner These people are nothing more than PATHETIC HYPOCRITES Simply trying to justify their bigotry and racism They hold no moral high ground,0,0,0,,,https://twitter.com/ftdbev/status/1021592940240613376,,None,"alexwagner,washingtonpost"
1021590930577653761,2018-07-23,23:00:32,EDT,242507701,french2011,@washingtonpost @alexwagner Whoever this Sheila person portends (not pretends) to be is out of her mind.,0,0,0,,,https://twitter.com/french2011/status/1021590930577653761,,None,"alexwagner,washingtonpost"
1021589713033953282,2018-07-23,22:55:42,EDT,817601738966339588,silken1985,@washingtonpost @alexwagner Let’s enslave Sheila so she can have it good!!!,0,0,0,,,https://twitter.com/silken1985/status/1021589713033953282,,None,"alexwagner,washingtonpost"
1021588950022909952,2018-07-23,22:52:40,EDT,42063805,revsusanrussell,@washingtonpost @alexwagner I can’t even.,0,0,0,,,https://twitter.com/revsusanrussell/status/1021588950022909952,,None,"alexwagner,washingtonpost"
1021584793086177280,2018-07-23,22:36:09,EDT,806549182911750144,TravisBShaw17,"@washingtonpost @alexwagner If slavery isn’t so bad, ask them if they’d like to be ripped from their family, put in chains, then sent to the other side of the world where they will be forced work for no wages. But hey, free food and housing, right?",2,4,25,,,https://twitter.com/TravisBShaw17/status/1021584793086177280,,None,"alexwagner,washingtonpost"
1021583837007101952,2018-07-23,22:32:21,EDT,389718531,itsybitsydotsie,@washingtonpost @alexwagner Marx was right. An opiate for idiots.,0,0,0,,,https://twitter.com/itsybitsydotsie/status/1021583837007101952,,None,"alexwagner,washingtonpost"
1021579665071255554,2018-07-23,22:15:46,EDT,1012424573663367168,RandyGo68794870,"@washingtonpost @alexwagner It is so disgusting! My God, some people need a little taste of it themselves. That is so creepy when people talk that way about other human beings! Dogs get housing and food too. It disgusts me!",0,0,0,,,https://twitter.com/RandyGo68794870/status/1021579665071255554,,None,"alexwagner,washingtonpost"
1021579075503226880,2018-07-23,22:13:26,EDT,24956796,club_status,"@washingtonpost @JaneMayerNYer @alexwagner I hate to say it, but Hillary was right - half Of Trump’s supporters are truly a basket of deplorables, the worst of America.",0,0,0,,,https://twitter.com/club_status/status/1021579075503226880,,None,"alexwagner,JaneMayerNYer,washingtonpost"
1021579010483081221,2018-07-23,22:13:10,EDT,878424757884071937,MadamePete,@washingtonpost @Lawrence @alexwagner The Evangelicals new gawd. pic.twitter.com/gJwWZGINwF,0,0,1,,,https://twitter.com/MadamePete/status/1021579010483081221,,None,"alexwagner,Lawrence,washingtonpost"
1021578892094701569,2018-07-23,22:12:42,EDT,462305473,RedEyesPage,@washingtonpost @alexwagner This is the state that is #1 in college football and #48 in education.  Enough said.,0,0,2,,"#1,#48",https://twitter.com/RedEyesPage/status/1021578892094701569,,None,"alexwagner,washingtonpost"
1021575544637415424,2018-07-23,21:59:24,EDT,24956796,club_status,"@washingtonpost @JaneMayerNYer @alexwagner So sad to see such ignorance, intolerance, and hypocrisy, all in the name of God. It’s absurd.",0,0,0,,,https://twitter.com/club_status/status/1021575544637415424,,None,"alexwagner,JaneMayerNYer,washingtonpost"
1021571816064659456,2018-07-23,21:44:35,EDT,928002464690950144,maddie58191031,@AdamSchiffCA @alexwagner  pic.twitter.com/60m9PKtwy7,0,0,0,,,https://twitter.com/maddie58191031/status/1021571816064659456,,None,"alexwagner,AdamSchiffCA"
1021567600210456576,2018-07-23,21:27:50,EDT,861545946,BluePrinceton,"@washingtonpost @alexwagner Is this the #GOP playbook from Nixon/Reagan era meeting expectations. Or an experiment gone terribly wrong. Wars, otherism, no budget for public education, chipping away at saftey net programs including Medicare Medicaid and Social Security all in the plan. Break it and walk away",0,0,0,,#GOP,https://twitter.com/BluePrinceton/status/1021567600210456576,,None,"alexwagner,washingtonpost"
1021566661244141568,2018-07-23,21:24:06,EDT,21915967,lugme,@washingtonpost @alexwagner This article is chilling.,0,0,1,,,https://twitter.com/lugme/status/1021566661244141568,,None,"alexwagner,washingtonpost"
1021561697784537089,2018-07-23,21:04:23,EDT,215889005,randalleclayton,"@washingtonpost @JaneMayerNYer @alexwagner Yeah, I heard the same BS growing up in the south in the 1970’s.",0,0,0,,,https://twitter.com/randalleclayton/status/1021561697784537089,,None,"alexwagner,JaneMayerNYer,washingtonpost"
1021561423753666560,2018-07-23,21:03:17,EDT,3318834690,MizFitKiKi,@washingtonpost @alexwagner Bet she wouldn't do it tho. Why dont ppl ask them if they would do it after giving them a list of the terror?,0,0,0,,,https://twitter.com/MizFitKiKi/status/1021561423753666560,,None,"alexwagner,washingtonpost"
1021561385933840384,2018-07-23,21:03:08,EDT,87720054,alysoncummings,"@washingtonpost @JaneMayerNYer @alexwagner Lordy, when oh when will we be done with these pieces?",0,0,0,,,https://twitter.com/alysoncummings/status/1021561385933840384,,None,"alexwagner,JaneMayerNYer,washingtonpost"
1021560102594195456,2018-07-23,20:58:02,EDT,58995695,LauraJanespoon,"@washingtonpost @JaneMayerNYer @alexwagner American Evangelicals took an evil turn about the time they entered politics. The religion they practice is unrecognizable to anyone raised as a Protestant or Catholic. They’ve turned Jesus into a weapon and disregard his message, focusing mainly on the perceived sins of others.",0,0,0,,,https://twitter.com/LauraJanespoon/status/1021560102594195456,,None,"alexwagner,JaneMayerNYer,washingtonpost"
1021559872989667328,2018-07-23,20:57:08,EDT,2970903594,bfs465,"@washingtonpost @JaneMayerNYer @alexwagner What kind of bullshit story is this? I have no recall of in depth investigations, reporting & pseudo-'analysis' as to who & why people voted for Obama. Why people were voting for HRC. Does the Post plan to start empathetic reports from Klan/White Supremacist meetings next?",0,0,0,,,https://twitter.com/bfs465/status/1021559872989667328,,None,"alexwagner,JaneMayerNYer,washingtonpost"
1021559176408064000,2018-07-23,20:54:21,EDT,24870372,nthewoods,@washingtonpost @AkaDimiX @alexwagner but don't call her a racist!,1,0,0,,,https://twitter.com/nthewoods/status/1021559176408064000,,None,"alexwagner,AkaDimiX,washingtonpost"
1021558042968694784,2018-07-23,20:49:51,EDT,601008907,dtimm53217,"@washingtonpost @alexwagner Yeah, HUGE chasm between people who think slavery wasn’t that bad and people who are intelligent and moral.",0,0,0,,,https://twitter.com/dtimm53217/status/1021558042968694784,,None,"alexwagner,washingtonpost"
1021557657474424837,2018-07-23,20:48:19,EDT,820606279,dnegretethinks,"@washingtonpost @Lawrence @alexwagner But seriously, it would be deserved justice to have such whites enslaved under the same conditions and then ask them how well they liked it and appreciated having a roof and a meal as the basis for their existence!",0,0,0,,,https://twitter.com/dnegretethinks/status/1021557657474424837,,None,"alexwagner,Lawrence,washingtonpost"
1021557599903383552,2018-07-23,20:48:06,EDT,897859145742921728,Bayeux188Lonnie,"@washingtonpost @alexwagner This is one of the scariest - and at the same time depressing - columns I have ever read.As a Lincoln-lover, this evidence of such a Grand Canyon-like cleavage in American society makes me fear for the future Union of our Republic...",0,0,0,,,https://twitter.com/Bayeux188Lonnie/status/1021557599903383552,,None,"alexwagner,washingtonpost"
1021557282646175744,2018-07-23,20:46:50,EDT,820606279,dnegretethinks,"@washingtonpost @Lawrence @alexwagner As all may recall, after the defeat of their inhumanity via the civil war, many southerners moved to Brazil; another slave holding country in the Western Hemisphere who held on  for a few more decades. I bet they would be welcomed by their long lost cousins!",0,0,0,,,https://twitter.com/dnegretethinks/status/1021557282646175744,,None,"alexwagner,Lawrence,washingtonpost"
1021556589843558400,2018-07-23,20:44:05,EDT,2208419442,safapou_cherie,@washingtonpost @Lawrence @alexwagner  pic.twitter.com/RKNpYJEr8G,0,1,1,,,https://twitter.com/safapou_cherie/status/1021556589843558400,,None,"alexwagner,Lawrence,washingtonpost"
1021556463477710851,2018-07-23,20:43:35,EDT,3316480890,SwizzleSister,"@washingtonpost @alexwagner If Sheila wants to be a slave, I'm sure that can be arranged for her.",0,0,0,,,https://twitter.com/SwizzleSister/status/1021556463477710851,,None,"alexwagner,washingtonpost"
1021552175590174720,2018-07-23,20:26:32,EDT,915516607,steven_wheat,"@washingtonpost @alexwagner lifelong Christian and sunday school teacher is ""of Satan"" but the racist whoremonger is God's anointed... got it",0,0,0,,,https://twitter.com/steven_wheat/status/1021552175590174720,,None,"alexwagner,washingtonpost"
1021549992769609728,2018-07-23,20:17:52,EDT,821881754,ReganKelly8,@washingtonpost @alexwagner What has become of us ? <Emoji: Crying face><Emoji: Loudly crying face>,0,0,0,,,https://twitter.com/ReganKelly8/status/1021549992769609728,,None,"alexwagner,washingtonpost"
1021538475080704000,2018-07-23,19:32:06,EDT,511188321,BarbaraMStraw,@washingtonpost @alexwagner  pic.twitter.com/rguweypaw6,0,0,0,,,https://twitter.com/BarbaraMStraw/status/1021538475080704000,,None,"alexwagner,washingtonpost"
1021538181970386951,2018-07-23,19:30:56,EDT,65679482,bryanboling,@washingtonpost @alexwagner I used to hear this BS argument growing up when I was a conservative evangelical. Even as a child I didn’t buy it. What’s wrong with people.,0,0,0,,,https://twitter.com/bryanboling/status/1021538181970386951,,None,"alexwagner,washingtonpost"
1021537848221229086,2018-07-23,19:29:36,EDT,990354718739320833,THE_DOCTORDAN,"@AdamSchiffCA @johnpodesta Whoa. Rumor is there is some pretty questionable ""artwork"" in the dude's house who's arse ur publicly kissing, Al. Maybe @Google can hook you up and save you from cosigning such ""artwork""? Nice legacy, @alexwagner maybe wash your hands before supper tonight.",0,0,0,,,https://twitter.com/THE_DOCTORDAN/status/1021537848221229086,,None,"alexwagner,johnpodesta,AdamSchiffCA,Google"
1021532534721708032,2018-07-23,19:08:30,EDT,819706701616189440,GBBoyle7,"@washingtonpost @Lawrence @alexwagner Morality 2 @robertjeffress @RevFranklinGraham @JerryFalwellJr & all prominent trumpien modern day Phrase's is transactional They would crucify Jesus today bcs he healed ppl on Sunday, didn't ask if they had insurance Religion 2 them is just Power/Business/Money, only 4 & by them",0,0,0,,,https://twitter.com/GBBoyle7/status/1021532534721708032,,None,"alexwagner,Lawrence,washingtonpost,robertjeffress,JerryFalwellJr"
1021529604031438848,2018-07-23,18:56:51,EDT,826085551266787328,r123brown,@washingtonpost @Lawrence @alexwagner Jim Crow laws destroyed black families in the south.,0,0,0,,,https://twitter.com/r123brown/status/1021529604031438848,,None,"alexwagner,Lawrence,washingtonpost"
1021527801483194370,2018-07-23,18:49:41,EDT,1004042578537299968,juliezzzfriend2,"@washingtonpost @alexwagner Well, if Sheila thinks slavery was so great, then she and her family should be slaves.  She can be raped, her children ripped away and sold,  husband beaten to death - you know, live a valued experience.",0,0,0,,,https://twitter.com/juliezzzfriend2/status/1021527801483194370,,None,"alexwagner,washingtonpost"
1021525510634045442,2018-07-23,18:40:35,EDT,39413801,rarena1,@washingtonpost @alexwagner It was only when slaves were freed that their value went to zero.,0,0,0,,,https://twitter.com/rarena1/status/1021525510634045442,,None,"alexwagner,washingtonpost"
1021522215110672389,2018-07-23,18:27:29,EDT,10343942,fpatrick,"@washingtonpost @alexwagner That’s the same tack taken by a guy with whom we did a walking tour of Savannah, GA. Put a damper on an otherwise informative tour.",1,0,0,,,https://twitter.com/fpatrick/status/1021522215110672389,,None,"alexwagner,washingtonpost"
1021517929374998528,2018-07-23,18:10:27,EDT,299920591,ITMorgan,@washingtonpost @alexwagner Perhaps she should spend some time as a slave and see how it works for her.,0,0,0,,,https://twitter.com/ITMorgan/status/1021517929374998528,,None,"alexwagner,washingtonpost"
1021517429233672192,2018-07-23,18:08:28,EDT,99956361,Penny207,@washingtonpost @alexwagner And so do DOGS <Emoji: Neutral face>,0,0,0,,,https://twitter.com/Penny207/status/1021517429233672192,,None,"alexwagner,washingtonpost"
1021515474012708865,2018-07-23,18:00:42,EDT,1193801665,shereedre10,"@washingtonpost @alexwagner Would someone give the idiot a copy of the book #BullwhipDays. My God, the stupidity of so many RepubliCONS is staggering.",0,0,0,,#BullwhipDays,https://twitter.com/shereedre10/status/1021515474012708865,,None,"alexwagner,washingtonpost"
1021513216940298240,2018-07-23,17:51:44,EDT,4896369177,BB_Halce,@washingtonpost @Lawrence @alexwagner Wait until she finds out slaves couldn’t open carry.,0,0,22,,,https://twitter.com/BB_Halce/status/1021513216940298240,,None,"alexwagner,Lawrence,washingtonpost"
1021511569572855808,2018-07-23,17:45:11,EDT,801449618,brenharvey,@washingtonpost @alexwagner  pic.twitter.com/9VCvfeDbi4,0,0,0,,,https://twitter.com/brenharvey/status/1021511569572855808,,None,"alexwagner,washingtonpost"
1021511537410932738,2018-07-23,17:45:03,EDT,89024126,COUNTRYMOMCAT,@washingtonpost @alexwagner No words SMH,0,0,0,,,https://twitter.com/COUNTRYMOMCAT/status/1021511537410932738,,None,"alexwagner,washingtonpost"
1021510509256998912,2018-07-23,17:40:58,EDT,37972307,LUCKYMW,@washingtonpost @alexwagner Their level of religious delusion is equaled only by the level of their hypocrisy. This is the real American Taliban.,0,3,9,,,https://twitter.com/LUCKYMW/status/1021510509256998912,,None,"alexwagner,washingtonpost"
1021510145166196737,2018-07-23,17:39:32,EDT,3173565209,VLInvandDar1465,"@washingtonpost @alexwagner I wonder whether these Evangelicals be as valuable as slaves if they were whipped to work, raped for pleasure and separated from family on the auction block? Try wrestling morality with this point of view.",0,0,0,,,https://twitter.com/VLInvandDar1465/status/1021510145166196737,,None,"alexwagner,washingtonpost"
1021508203144798209,2018-07-23,17:31:48,EDT,2166225348,jbird152,@washingtonpost @alexwagner Yes there are neo confederates around. There are neo nazis that deny the holocaust   I guess Sheila is going to go to Yemen and volunteer to be a slave. It’s really a secure occupation can’t get fired you know maybe dead but not fired,0,0,0,,,https://twitter.com/jbird152/status/1021508203144798209,,None,"alexwagner,washingtonpost"
1021505538406854664,2018-07-23,17:21:13,EDT,4771993256,pbarass,@washingtonpost @hotelkeys @alexwagner Uncivilized Godless idiots.,0,0,0,,,https://twitter.com/pbarass/status/1021505538406854664,,None,"alexwagner,hotelkeys,washingtonpost"
1021505371041542144,2018-07-23,17:20:33,EDT,777556784324091904,teachersara80,@washingtonpost @alexwagner Fuck me.,0,0,0,,,https://twitter.com/teachersara80/status/1021505371041542144,,None,"alexwagner,washingtonpost"
1021505178166542336,2018-07-23,17:19:47,EDT,2164861759,Donaldknottz,@washingtonpost @alexwagner  pic.twitter.com/487BUhKBBE,0,0,0,,,https://twitter.com/Donaldknottz/status/1021505178166542336,,None,"alexwagner,washingtonpost"
1021504748682444800,2018-07-23,17:18:05,EDT,395730737,PatKayes,"@washingtonpost @alexwagner These are “good Christian” people who support tRump totally because they perceive he supports “life” disregarding all else he does.  “God” must have sent him to save our Christian nation and his sins are their crosses to bear.  They will give their life’s for him, scary, scary!",1,0,1,,,https://twitter.com/PatKayes/status/1021504748682444800,,None,"alexwagner,washingtonpost"
1021504428896120832,2018-07-23,17:16:49,EDT,704215884,Gerald_Aubrey,"@washingtonpost @alexwagner They got their children ripped from their sides, their backs whipped , and their bodies r a p e d. Only way my phone would let me enter it. Slaved had it made. Not!",0,0,0,,,https://twitter.com/Gerald_Aubrey/status/1021504428896120832,,None,"alexwagner,washingtonpost"
1021502218275614721,2018-07-23,17:08:02,EDT,1000478592206229504,Rosa95023849,"@washingtonpost @Lawrence @alexwagner If you really didn’t know just how bad slavery was, or as you put it, as bad as people said, maybe you need to become one and live in their shoes for one hour, then you would be taken out of your stupidity of thought",0,0,0,,,https://twitter.com/Rosa95023849/status/1021502218275614721,,None,"alexwagner,Lawrence,washingtonpost"
1021501624064397314,2018-07-23,17:05:40,EDT,869360208677486592,DarenJackson16,@washingtonpost @Lawrence @alexwagner All I can say is get ready people and stay ready!  #nothinghaschanged,0,0,0,,#nothinghaschanged,https://twitter.com/DarenJackson16/status/1021501624064397314,,None,"alexwagner,Lawrence,washingtonpost"
1021501081896067073,2018-07-23,17:03:31,EDT,3755167529,ralphie_boy69,@washingtonpost @alexwagner Can we build a wall around stupid? Asking for the rest of us <Emoji: Man facepalming (medium skin tone)>,0,0,0,,,https://twitter.com/ralphie_boy69/status/1021501081896067073,,None,"alexwagner,washingtonpost"
1021499505416564737,2018-07-23,16:57:15,EDT,776519996608503808,ArtTomas4,@washingtonpost @alexwagner Pretty much just like today eh Alex?,0,0,0,,,https://twitter.com/ArtTomas4/status/1021499505416564737,,None,"alexwagner,washingtonpost"
1021499112997494786,2018-07-23,16:55:41,EDT,22576602,banksrussell,@washingtonpost @Lawrence @alexwagner Words fail.  Just when you think Alabama is making progress something validates the perception.,0,0,0,,,https://twitter.com/banksrussell/status/1021499112997494786,,None,"alexwagner,Lawrence,washingtonpost"
1021498937277116418,2018-07-23,16:54:59,EDT,1935512708,truelle4,@washingtonpost @alexwagner Yes my ancestors liked not having rights; having families split up; being lynched for looking at a white person wrong; or just being plain ole discounted as a human being.  Yes slavery and Jim Crow were great times in America.... We are not going back!!!,0,1,13,,,https://twitter.com/truelle4/status/1021498937277116418,,None,"alexwagner,washingtonpost"
1021498685975396352,2018-07-23,16:53:59,EDT,790657468560990208,MeAndMyFerrets,"@washingtonpost @alexwagner Funny but the slaves themselves didn't seem too thrilled with ""being valued"" or getting ""free housing, food and medical care."" But then I grew up studying the Civil War. Funny thing, I used to be a Republican.If you don't have freedom, none of that other shit is any good.",0,0,1,,,https://twitter.com/MeAndMyFerrets/status/1021498685975396352,,None,"alexwagner,washingtonpost"
1021498097749381120,2018-07-23,16:51:39,EDT,949044653340418048,Fossilbobgmail1,@washingtonpost @Lawrence @alexwagner Americans usually value our freedom much more than that!,0,0,1,,,https://twitter.com/Fossilbobgmail1/status/1021498097749381120,,None,"alexwagner,Lawrence,washingtonpost"
1021497944535695362,2018-07-23,16:51:03,EDT,3153738316,Flipper51John,@washingtonpost @alexwagner Manifestly hypocritical: “pastor Rob’t Jeffress declared Trump is ‘on the right side of God’ evangelicals know they aren’t compromising their beliefs...to support this great president.” Franklin Graham said the only explanation for Trump being [pres.]was ‘God put him there.’ “,1,0,1,,,https://twitter.com/Flipper51John/status/1021497944535695362,,None,"alexwagner,washingtonpost"
1021496378093170701,2018-07-23,16:44:49,EDT,925549887076356096,foundingfarters,@washingtonpost @alexwagner Or “why we can’t have nice things.”,0,0,0,,,https://twitter.com/foundingfarters/status/1021496378093170701,,None,"alexwagner,washingtonpost"
1021495597742936070,2018-07-23,16:41:43,EDT,3295878772,Josephplawrence,@washingtonpost @alexwagner Explaining it through the lens of religion - fairly impossible.  Explaining it through the lens of racism - something different and clearer. IMHO.,0,0,3,,,https://twitter.com/Josephplawrence/status/1021495597742936070,,None,"alexwagner,washingtonpost"
1021495508022571009,2018-07-23,16:41:22,EDT,928876202,smanng8rute,@washingtonpost @alexwagner I’m usually a mellow guy. There are not many things that can offend me. But this? This absolutely repulses me. If I heard a stranger relaying such BS I would be unable to stay quiet!,0,0,0,,,https://twitter.com/smanng8rute/status/1021495508022571009,,None,"alexwagner,washingtonpost"
1021495490574274562,2018-07-23,16:41:18,EDT,847621640527544321,NOSEY92999820,"@washingtonpost @alexwagner If that’s true, then let’s swap it around , whites - slaves,   blacks - masters,   for one hundred years just to make things equal. Let’s do it ok Sheila? Why not? It’s not so bad. Right Sheila?",0,0,0,,,https://twitter.com/NOSEY92999820/status/1021495490574274562,,None,"alexwagner,washingtonpost"
